key,brand,tier,year,season,emb_idx
801581,Miu Miu,Accessible Luxury,2012,Fall,7635
478338,Jean Paul Gaultier,Avant-garde,2018,Fall,7636
486848,Missoni,Accessible Luxury,2023,Spring,7637
113606,Gucci,Luxury,2016,Pre-Fall,7638
41976,Dolce & Gabbana,Luxury,2019,Fall,7639
159528,Gucci,Luxury,2020,Spring,7640
311029,Missoni,Accessible Luxury,2020,Fall,7641
651017,Marni,Accessible Luxury,2019,Resort,7642
138470,Fendi,Luxury,2023,Fall,7643
847522,Marni,Accessible Luxury,2019,Pre-Fall,7644
933094,Maison Margiela,Avant-garde,2013,Pre-Fall,7645
185315,Giorgio Armani,Luxury,2019,Fall,7646
197902,Prada,Luxury,2020,Resort,7647
492801,Givenchy,Luxury,2019,Spring,7648
294231,Chanel,Luxury,2023,Spring,7649
463953,Givenchy,Luxury,2020,Pre-Fall,7650
180114,Valentino,Luxury,2016,Pre-Fall,7651
288197,Rick Owens,Avant-garde,2019,Fall,7652
162085,Stella McCartney,Accessible Luxury,2019,Spring,7653
801874,Gucci,Luxury,2014,Resort,7654
600054,Saint Laurent,Luxury,2020,Resort,7655
132281,Christian Dior,Luxury,2012,Fall,7656
1225138,Versace,Luxury,2011,Resort,7657
542951,Dries Van Noten,Avant-garde,2004,Fall,7658
61616,Balenciaga,Avant-garde,2011,Spring,7659
100396,Dries Van Noten,Avant-garde,2010,Spring,7660
297401,Chanel,Luxury,2008,Resort,7661
818710,Giorgio Armani,Luxury,2012,Resort,7662
63587,Giorgio Armani,Luxury,2017,Pre-Fall,7663
100223,Giorgio Armani,Luxury,2008,Spring,7664
168835,Chanel,Luxury,2008,Fall,7665
899341,Gucci,Luxury,2004,Spring,7666
983869,Missoni,Accessible Luxury,2011,Resort,7667
27270,Givenchy,Luxury,2014,Spring,7668
62960,Dries Van Noten,Avant-garde,2006,Fall,7669
413751,Givenchy,Luxury,2004,Spring,7670
275362,Valentino,Luxury,2008,Fall,7671
25387,Jean Paul Gaultier,Avant-garde,2003,Spring,7672
225967,Fendi,Luxury,2007,Spring,7673
532465,Max Mara,Accessible Luxury,2000,Spring,7674
197284,Saint Laurent,Luxury,2006,Fall,7675
143021,Gucci,Luxury,2021,Spring,7676
87360,Jean Paul Gaultier,Avant-garde,2009,Spring,7677
290346,Dries Van Noten,Avant-garde,2002,Fall,7678
32431,Alexander McQueen,Avant-garde,2011,Fall,7679
72387,Christian Dior,Luxury,2015,Spring,7680
735795,Balenciaga,Avant-garde,2001,Fall,7681
113282,Valentino,Luxury,2019,Spring,7682
564147,Ralph Lauren,Accessible Luxury,2014,Fall,7683
855229,Maison Margiela,Avant-garde,2013,Resort,7684
32518,Saint Laurent,Luxury,2002,Spring,7685
287082,Jean Paul Gaultier,Avant-garde,2009,Fall,7686
344376,Dries Van Noten,Avant-garde,2002,Spring,7687
286880,Chanel,Luxury,2009,Spring,7688
174468,Louis Vuitton,Luxury,2008,Fall,7689
193279,Gucci,Luxury,2012,Fall,7690
1037877,Stella McCartney,Accessible Luxury,2010,Pre-Fall,7691
4130,Versace,Luxury,2016,Spring,7692
641076,Maison Margiela,Avant-garde,2013,Resort,7693
62581,Saint Laurent,Luxury,2015,Fall,7694
412335,Miu Miu,Accessible Luxury,2015,Spring,7695
1044058,Ralph Lauren,Accessible Luxury,2016,Pre-Fall,7696
145723,Valentino,Luxury,2015,Spring,7697
86662,Balenciaga,Avant-garde,2014,Spring,7698
21183,Valentino,Luxury,2014,Spring,7699
156959,Fendi,Luxury,2021,Spring,7700
68175,Balenciaga,Avant-garde,2022,Fall,7701
416592,Louis Vuitton,Luxury,2014,Spring,7702
976905,Jean Paul Gaultier,Avant-garde,2021,Fall,7703
420223,Jean Paul Gaultier,Avant-garde,2016,Fall,7704
248646,Dries Van Noten,Avant-garde,2021,Spring,7705
147807,Balenciaga,Avant-garde,2017,Fall,7706
396482,Prada,Luxury,2020,Spring,7707
538446,Alexander McQueen,Avant-garde,2016,Fall,7708
91611,Stella McCartney,Accessible Luxury,2018,Fall,7709
317728,Missoni,Accessible Luxury,2017,Resort,7710
9915,Marni,Accessible Luxury,2023,Spring,7711
186489,Giorgio Armani,Luxury,2017,Spring,7712
399903,Burberry,Accessible Luxury,2017,Fall,7713
444644,Ralph Lauren,Accessible Luxury,2019,Fall,7714
1010675,Missoni,Accessible Luxury,2020,Pre-Fall,7715
44335,Prada,Luxury,2023,Fall,7716
692133,Ralph Lauren,Accessible Luxury,2022,Resort,7717
476091,Christian Dior,Luxury,2009,Spring,7718
139281,Miu Miu,Accessible Luxury,2001,Spring,7719
56007,Giorgio Armani,Luxury,2002,Fall,7720
376975,Prada,Luxury,2000,Spring,7721
32732,Miu Miu,Accessible Luxury,2006,Spring,7722
205317,Max Mara,Accessible Luxury,2000,Spring,7723
262500,Louis Vuitton,Luxury,2006,Spring,7724
431239,Chanel,Luxury,2008,Pre-Fall,7725
650924,Fendi,Luxury,2004,Fall,7726
203242,Giorgio Armani,Luxury,2001,Spring,7727
245860,Ralph Lauren,Accessible Luxury,2004,Fall,7728
27282,Rick Owens,Avant-garde,2008,Fall,7729
161747,Givenchy,Luxury,2006,Spring,7730
659232,Marni,Accessible Luxury,2007,Spring,7731
247568,Givenchy,Luxury,2019,Spring,7732
663648,Saint Laurent,Luxury,2009,Fall,7733
331465,Chanel,Luxury,2006,Spring,7734
369789,Giorgio Armani,Luxury,2009,Fall,7735
46411,Missoni,Accessible Luxury,2007,Spring,7736
243099,Max Mara,Accessible Luxury,2009,Fall,7737
622570,Balenciaga,Avant-garde,2000,Fall,7738
486812,Alexander McQueen,Avant-garde,2010,Fall,7739
693975,Gucci,Luxury,2011,Pre-Fall,7740
233791,Rick Owens,Avant-garde,2016,Spring,7741
143190,Versace,Luxury,2002,Spring,7742
30297,Dolce & Gabbana,Luxury,2002,Fall,7743
123752,Giorgio Armani,Luxury,2017,Spring,7744
139620,Givenchy,Luxury,2016,Fall,7745
18979,Stella McCartney,Accessible Luxury,2008,Fall,7746
444324,Gucci,Luxury,2010,Resort,7747
208692,Burberry,Accessible Luxury,2006,Fall,7748
233568,Dries Van Noten,Avant-garde,2015,Spring,7749
453612,Gucci,Luxury,2013,Fall,7750
505204,Jean Paul Gaultier,Avant-garde,2011,Resort,7751
1173216,Gucci,Luxury,2015,Resort,7752
596718,Balenciaga,Avant-garde,2016,Pre-Fall,7753
3750,Chanel,Luxury,2015,Spring,7754
97415,Marni,Accessible Luxury,2013,Fall,7755
212004,Louis Vuitton,Luxury,2022,Fall,7756
259733,Missoni,Accessible Luxury,2017,Pre-Fall,7757
48678,Missoni,Accessible Luxury,2023,Fall,7758
1083260,Max Mara,Accessible Luxury,2012,Resort,7759
1067919,Balenciaga,Avant-garde,2010,Pre-Fall,7760
893427,Max Mara,Accessible Luxury,2016,Fall,7761
40888,Prada,Luxury,2019,Resort,7762
22631,Gucci,Luxury,2016,Resort,7763
79573,Fendi,Luxury,2021,Fall,7764
179588,Chanel,Luxury,2016,Pre-Fall,7765
159599,Dolce & Gabbana,Luxury,2017,Spring,7766
69250,Givenchy,Luxury,2023,Fall,7767
138255,Rick Owens,Avant-garde,2018,Fall,7768
261984,Balenciaga,Avant-garde,2017,Fall,7769
12476,Dolce & Gabbana,Luxury,2023,Spring,7770
424105,Maison Margiela,Avant-garde,2009,Fall,7771
601941,Christian Dior,Luxury,2014,Pre-Fall,7772
830586,Burberry,Accessible Luxury,2022,Resort,7773
292339,Marni,Accessible Luxury,2018,Fall,7774
109041,Gucci,Luxury,2016,Pre-Fall,7775
105340,Stella McCartney,Accessible Luxury,2022,Pre-Fall,7776
93159,Christian Dior,Luxury,2022,Spring,7777
242803,Jean Paul Gaultier,Avant-garde,2021,Fall,7778
9822,Gucci,Luxury,2019,Fall,7779
356912,Chanel,Luxury,2020,Pre-Fall,7780
127535,Christian Dior,Luxury,2021,Spring,7781
703136,Burberry,Accessible Luxury,2023,Fall,7782
231662,Jean Paul Gaultier,Avant-garde,2008,Fall,7783
230932,Chanel,Luxury,2012,Pre-Fall,7784
505214,Alexander McQueen,Avant-garde,2004,Fall,7785
173748,Giorgio Armani,Luxury,2002,Fall,7786
98279,Alexander McQueen,Avant-garde,2005,Fall,7787
730700,Miu Miu,Accessible Luxury,2011,Spring,7788
325267,Versace,Luxury,2007,Spring,7789
376140,Ralph Lauren,Accessible Luxury,2006,Spring,7790
397376,Rick Owens,Avant-garde,2012,Fall,7791
474467,Rick Owens,Avant-garde,2005,Fall,7792
844750,Missoni,Accessible Luxury,2009,Resort,7793
275494,Gucci,Luxury,2005,Fall,7794
94007,Valentino,Luxury,2005,Spring,7795
858307,Versace,Luxury,2010,Pre-Fall,7796
283347,Marni,Accessible Luxury,2007,Fall,7797
1007241,Miu Miu,Accessible Luxury,2010,Fall,7798
715822,Burberry,Accessible Luxury,2004,Spring,7799
584587,Missoni,Accessible Luxury,2003,Fall,7800
767187,Stella McCartney,Accessible Luxury,2005,Spring,7801
88058,Giorgio Armani,Luxury,2015,Spring,7802
409807,Fendi,Luxury,2001,Spring,7803
308222,Prada,Luxury,2006,Fall,7804
803714,Maison Margiela,Avant-garde,2011,Pre-Fall,7805
262788,Stella McCartney,Accessible Luxury,2013,Resort,7806
50139,Chanel,Luxury,2011,Spring,7807
120572,Jean Paul Gaultier,Avant-garde,2011,Spring,7808
6588,Valentino,Luxury,2015,Spring,7809
40820,Dolce & Gabbana,Luxury,2005,Fall,7810
994847,Rick Owens,Avant-garde,2010,Spring,7811
163317,Ralph Lauren,Accessible Luxury,2010,Spring,7812
85856,Missoni,Accessible Luxury,2011,Fall,7813
466986,Saint Laurent,Luxury,2011,Resort,7814
948040,Maison Margiela,Avant-garde,2001,Spring,7815
382895,Alexander McQueen,Avant-garde,2022,Resort,7816
1189905,Ralph Lauren,Accessible Luxury,2014,Pre-Fall,7817
193954,Valentino,Luxury,2015,Spring,7818
182354,Christian Dior,Luxury,2014,Resort,7819
327627,Chanel,Luxury,2014,Pre-Fall,7820
92337,Chanel,Luxury,2014,Spring,7821
375760,Marni,Accessible Luxury,2019,Resort,7822
151269,Givenchy,Luxury,2017,Fall,7823
153701,Valentino,Luxury,2017,Pre-Fall,7824
441152,Ralph Lauren,Accessible Luxury,2019,Fall,7825
151442,Louis Vuitton,Luxury,2021,Fall,7826
195005,Miu Miu,Accessible Luxury,2022,Fall,7827
646440,Max Mara,Accessible Luxury,2021,Fall,7828
125154,Valentino,Luxury,2013,Spring,7829
79422,Gucci,Luxury,2023,Spring,7830
323610,Valentino,Luxury,2019,Resort,7831
121777,Dries Van Noten,Avant-garde,2005,Spring,7832
313890,Fendi,Luxury,2019,Resort,7833
279205,Christian Dior,Luxury,2021,Pre-Fall,7834
148248,Givenchy,Luxury,2019,Fall,7835
305051,Missoni,Accessible Luxury,2022,Spring,7836
965643,Max Mara,Accessible Luxury,2016,Fall,7837
2939,Gucci,Luxury,2017,Resort,7838
141806,Ralph Lauren,Accessible Luxury,2021,Spring,7839
67372,Giorgio Armani,Luxury,2023,Spring,7840
1230051,Max Mara,Accessible Luxury,2021,Pre-Fall,7841
207052,Valentino,Luxury,2021,Resort,7842
214040,Saint Laurent,Luxury,2022,Resort,7843
316585,Chanel,Luxury,2021,Fall,7844
268271,Miu Miu,Accessible Luxury,2020,Fall,7845
276167,Louis Vuitton,Luxury,2002,Spring,7846
220179,Giorgio Armani,Luxury,2007,Fall,7847
298441,Versace,Luxury,2008,Fall,7848
94147,Christian Dior,Luxury,2007,Resort,7849
355286,Christian Dior,Luxury,2001,Spring,7850
465543,Stella McCartney,Accessible Luxury,2002,Fall,7851
397004,Marni,Accessible Luxury,2005,Spring,7852
241046,Saint Laurent,Luxury,2010,Pre-Fall,7853
149034,Giorgio Armani,Luxury,2012,Spring,7854
62143,Valentino,Luxury,2008,Spring,7855
624733,Miu Miu,Accessible Luxury,2010,Resort,7856
14862,Balenciaga,Avant-garde,2016,Fall,7857
688931,Missoni,Accessible Luxury,2005,Spring,7858
174675,Givenchy,Luxury,2003,Fall,7859
197909,Givenchy,Luxury,2010,Fall,7860
201865,Christian Dior,Luxury,2001,Spring,7861
185580,Jean Paul Gaultier,Avant-garde,2010,Fall,7862
139040,Prada,Luxury,2005,Fall,7863
94667,Marni,Accessible Luxury,2005,Spring,7864
110934,Burberry,Accessible Luxury,2007,Spring,7865
1122292,Ralph Lauren,Accessible Luxury,2014,Pre-Fall,7866
337747,Gucci,Luxury,2002,Fall,7867
40338,Valentino,Luxury,2023,Resort,7868
151691,Ralph Lauren,Accessible Luxury,2010,Fall,7869
47317,Saint Laurent,Luxury,2014,Fall,7870
19455,Fendi,Luxury,2006,Spring,7871
1084562,Balenciaga,Avant-garde,2013,Resort,7872
554391,Miu Miu,Accessible Luxury,2017,Resort,7873
911337,Balenciaga,Avant-garde,2004,Fall,7874
220794,Alexander McQueen,Avant-garde,2011,Spring,7875
44801,Givenchy,Luxury,2003,Spring,7876
412038,Gucci,Luxury,2002,Fall,7877
684035,Balenciaga,Avant-garde,2015,Pre-Fall,7878
7148,Givenchy,Luxury,2009,Fall,7879
219477,Giorgio Armani,Luxury,2004,Fall,7880
448894,Prada,Luxury,2001,Fall,7881
120927,Maison Margiela,Avant-garde,2016,Fall,7882
184995,Gucci,Luxury,2016,Resort,7883
170015,Alexander McQueen,Avant-garde,2019,Resort,7884
326421,Rick Owens,Avant-garde,2018,Fall,7885
10781,Versace,Luxury,2017,Spring,7886
140652,Balenciaga,Avant-garde,2014,Pre-Fall,7887
133887,Louis Vuitton,Luxury,2005,Fall,7888
11558,Prada,Luxury,2013,Fall,7889
104494,Dolce & Gabbana,Luxury,2017,Fall,7890
258201,Marni,Accessible Luxury,2013,Pre-Fall,7891
201954,Fendi,Luxury,2020,Resort,7892
406066,Ralph Lauren,Accessible Luxury,2022,Spring,7893
416704,Max Mara,Accessible Luxury,2017,Resort,7894
394326,Miu Miu,Accessible Luxury,2022,Fall,7895
92561,Christian Dior,Luxury,2021,Fall,7896
61890,Gucci,Luxury,2016,Fall,7897
336425,Prada,Luxury,2010,Spring,7898
191288,Giorgio Armani,Luxury,2021,Spring,7899
331436,Alexander McQueen,Avant-garde,2019,Fall,7900
618363,Max Mara,Accessible Luxury,2021,Resort,7901
65000,Louis Vuitton,Luxury,2022,Spring,7902
178791,Ralph Lauren,Accessible Luxury,2018,Fall,7903
83384,Max Mara,Accessible Luxury,2013,Fall,7904
119761,Max Mara,Accessible Luxury,2009,Fall,7905
390635,Chanel,Luxury,2020,Resort,7906
363893,Max Mara,Accessible Luxury,2022,Spring,7907
366485,Marni,Accessible Luxury,2021,Fall,7908
858876,Jean Paul Gaultier,Avant-garde,2022,Spring,7909
677862,Balenciaga,Avant-garde,2013,Fall,7910
249100,Valentino,Luxury,2001,Spring,7911
647377,Missoni,Accessible Luxury,2004,Fall,7912
215194,Versace,Luxury,2003,Fall,7913
406432,Chanel,Luxury,2008,Resort,7914
90145,Prada,Luxury,2007,Fall,7915
1179391,Giorgio Armani,Luxury,2010,Resort,7916
51983,Valentino,Luxury,2002,Spring,7917
6445,Givenchy,Luxury,2008,Fall,7918
768083,Stella McCartney,Accessible Luxury,2008,Pre-Fall,7919
1012341,Giorgio Armani,Luxury,2009,Resort,7920
393994,Prada,Luxury,2006,Spring,7921
333949,Burberry,Accessible Luxury,2001,Fall,7922
352768,Chanel,Luxury,2002,Fall,7923
128110,Dries Van Noten,Avant-garde,2002,Fall,7924
823968,Stella McCartney,Accessible Luxury,2005,Spring,7925
184846,Stella McCartney,Accessible Luxury,2005,Spring,7926
182920,Alexander McQueen,Avant-garde,2008,Fall,7927
505187,Ralph Lauren,Accessible Luxury,2009,Spring,7928
389383,Balenciaga,Avant-garde,2001,Spring,7929
905928,Giorgio Armani,Luxury,2010,Pre-Fall,7930
17049,Christian Dior,Luxury,2010,Spring,7931
274094,Balenciaga,Avant-garde,2015,Spring,7932
47129,Givenchy,Luxury,2011,Spring,7933
871779,Gucci,Luxury,2010,Resort,7934
181196,Dolce & Gabbana,Luxury,2011,Spring,7935
493746,Miu Miu,Accessible Luxury,2002,Fall,7936
109245,Dries Van Noten,Avant-garde,2009,Fall,7937
174124,Jean Paul Gaultier,Avant-garde,2015,Spring,7938
482827,Dries Van Noten,Avant-garde,2001,Fall,7939
1059600,Marni,Accessible Luxury,2014,Pre-Fall,7940
418546,Rick Owens,Avant-garde,2011,Spring,7941
463966,Stella McCartney,Accessible Luxury,2010,Fall,7942
382992,Giorgio Armani,Luxury,2016,Resort,7943
362266,Saint Laurent,Luxury,2014,Spring,7944
342366,Stella McCartney,Accessible Luxury,2003,Spring,7945
293951,Miu Miu,Accessible Luxury,2017,Fall,7946
881864,Balenciaga,Avant-garde,2005,Spring,7947
353095,Balenciaga,Avant-garde,2013,Pre-Fall,7948
356594,Dries Van Noten,Avant-garde,2013,Fall,7949
195227,Balenciaga,Avant-garde,2016,Spring,7950
8438,Alexander McQueen,Avant-garde,2000,Spring,7951
105920,Saint Laurent,Luxury,2023,Resort,7952
38667,Maison Margiela,Avant-garde,2007,Fall,7953
358893,Balenciaga,Avant-garde,2018,Fall,7954
234343,Stella McCartney,Accessible Luxury,2021,Pre-Fall,7955
482351,Ralph Lauren,Accessible Luxury,2016,Pre-Fall,7956
280936,Miu Miu,Accessible Luxury,2016,Resort,7957
100984,Christian Dior,Luxury,2006,Spring,7958
96916,Gucci,Luxury,2016,Resort,7959
147643,Versace,Luxury,2023,Spring,7960
326716,Givenchy,Luxury,2022,Spring,7961
90390,Stella McCartney,Accessible Luxury,2016,Resort,7962
230858,Dries Van Noten,Avant-garde,2023,Fall,7963
309707,Louis Vuitton,Luxury,2022,Resort,7964
86903,Rick Owens,Avant-garde,2022,Fall,7965
64430,Balenciaga,Avant-garde,2020,Spring,7966
289286,Prada,Luxury,2021,Fall,7967
246309,Maison Margiela,Avant-garde,2019,Spring,7968
325526,Giorgio Armani,Luxury,2019,Resort,7969
357859,Christian Dior,Luxury,2023,Resort,7970
564580,Miu Miu,Accessible Luxury,2019,Fall,7971
213733,Ralph Lauren,Accessible Luxury,2019,Resort,7972
120928,Louis Vuitton,Luxury,2020,Spring,7973
344126,Gucci,Luxury,2008,Resort,7974
22647,Louis Vuitton,Luxury,2005,Spring,7975
923248,Jean Paul Gaultier,Avant-garde,2009,Resort,7976
59314,Gucci,Luxury,2008,Resort,7977
222254,Fendi,Luxury,2010,Spring,7978
15554,Maison Margiela,Avant-garde,2017,Fall,7979
83696,Saint Laurent,Luxury,2006,Fall,7980
45566,Gucci,Luxury,2013,Spring,7981
451341,Gucci,Luxury,2002,Spring,7982
227300,Jean Paul Gaultier,Avant-garde,2001,Spring,7983
208551,Alexander McQueen,Avant-garde,2005,Fall,7984
693372,Stella McCartney,Accessible Luxury,2004,Fall,7985
83156,Chanel,Luxury,2007,Fall,7986
318134,Alexander McQueen,Avant-garde,2013,Spring,7987
616399,Marni,Accessible Luxury,2010,Fall,7988
112837,Balenciaga,Avant-garde,2003,Fall,7989
156549,Chanel,Luxury,2013,Resort,7990
1012955,Christian Dior,Luxury,2013,Pre-Fall,7991
68159,Jean Paul Gaultier,Avant-garde,2013,Fall,7992
242776,Giorgio Armani,Luxury,2018,Fall,7993
546921,Miu Miu,Accessible Luxury,2000,Fall,7994
115493,Givenchy,Luxury,2012,Resort,7995
106177,Saint Laurent,Luxury,2023,Spring,7996
263913,Alexander McQueen,Avant-garde,2008,Spring,7997
193912,Maison Margiela,Avant-garde,2014,Pre-Fall,7998
258032,Saint Laurent,Luxury,2023,Spring,7999
47726,Stella McCartney,Accessible Luxury,2017,Spring,8000
731000,Gucci,Luxury,2002,Fall,8001
699746,Givenchy,Luxury,2012,Pre-Fall,8002
176724,Maison Margiela,Avant-garde,2010,Fall,8003
889399,Marni,Accessible Luxury,2021,Resort,8004
131371,Missoni,Accessible Luxury,2006,Spring,8005
144918,Dolce & Gabbana,Luxury,2009,Fall,8006
417734,Christian Dior,Luxury,2017,Resort,8007
285299,Prada,Luxury,2003,Spring,8008
872673,Alexander McQueen,Avant-garde,2021,Fall,8009
95369,Versace,Luxury,2015,Fall,8010
321255,Maison Margiela,Avant-garde,2014,Fall,8011
144200,Valentino,Luxury,2013,Spring,8012
21625,Prada,Luxury,2021,Spring,8013
374511,Miu Miu,Accessible Luxury,2014,Fall,8014
54936,Alexander McQueen,Avant-garde,2010,Spring,8015
184254,Fendi,Luxury,2017,Spring,8016
388448,Saint Laurent,Luxury,2010,Fall,8017
6760,Christian Dior,Luxury,2017,Spring,8018
504311,Valentino,Luxury,2023,Resort,8019
63274,Saint Laurent,Luxury,2022,Fall,8020
199817,Dolce & Gabbana,Luxury,2018,Fall,8021
167492,Missoni,Accessible Luxury,2020,Fall,8022
123953,Stella McCartney,Accessible Luxury,2019,Pre-Fall,8023
214173,Chanel,Luxury,2020,Resort,8024
44519,Valentino,Luxury,2023,Resort,8025
31031,Valentino,Luxury,2018,Spring,8026
667051,Louis Vuitton,Luxury,2015,Resort,8027
405733,Saint Laurent,Luxury,2017,Spring,8028
210141,Burberry,Accessible Luxury,2017,Fall,8029
69107,Chanel,Luxury,2022,Resort,8030
187336,Ralph Lauren,Accessible Luxury,2020,Pre-Fall,8031
517278,Ralph Lauren,Accessible Luxury,2016,Pre-Fall,8032
14080,Burberry,Accessible Luxury,2020,Fall,8033
890663,Missoni,Accessible Luxury,2022,Resort,8034
105680,Louis Vuitton,Luxury,2019,Fall,8035
85431,Christian Dior,Luxury,2022,Fall,8036
387886,Saint Laurent,Luxury,2022,Pre-Fall,8037
489077,Burberry,Accessible Luxury,2011,Pre-Fall,8038
628347,Louis Vuitton,Luxury,2002,Spring,8039
433399,Missoni,Accessible Luxury,2000,Fall,8040
640601,Balenciaga,Avant-garde,2005,Fall,8041
26969,Valentino,Luxury,2006,Spring,8042
510540,Gucci,Luxury,2008,Resort,8043
261529,Giorgio Armani,Luxury,2003,Fall,8044
431781,Missoni,Accessible Luxury,2003,Fall,8045
247540,Burberry,Accessible Luxury,2006,Fall,8046
258385,Dolce & Gabbana,Luxury,2009,Spring,8047
103813,Marni,Accessible Luxury,2002,Spring,8048
438050,Max Mara,Accessible Luxury,2000,Spring,8049
109232,Chanel,Luxury,2007,Spring,8050
14307,Dries Van Noten,Avant-garde,2004,Spring,8051
335618,Gucci,Luxury,2012,Resort,8052
413883,Gucci,Luxury,2014,Fall,8053
203391,Rick Owens,Avant-garde,2005,Fall,8054
566602,Saint Laurent,Luxury,2012,Fall,8055
661538,Balenciaga,Avant-garde,2012,Pre-Fall,8056
75382,Versace,Luxury,2004,Spring,8057
61973,Fendi,Luxury,2010,Fall,8058
756856,Givenchy,Luxury,2012,Resort,8059
3902,Jean Paul Gaultier,Avant-garde,2011,Spring,8060
467931,Prada,Luxury,2001,Fall,8061
43188,Stella McCartney,Accessible Luxury,2015,Pre-Fall,8062
363709,Louis Vuitton,Luxury,2013,Spring,8063
89385,Maison Margiela,Avant-garde,2011,Pre-Fall,8064
288332,Balenciaga,Avant-garde,2015,Spring,8065
185964,Maison Margiela,Avant-garde,2016,Spring,8066
453754,Gucci,Luxury,2014,Fall,8067
455221,Balenciaga,Avant-garde,2013,Fall,8068
119651,Stella McCartney,Accessible Luxury,2015,Spring,8069
104244,Christian Dior,Luxury,2015,Spring,8070
51640,Balenciaga,Avant-garde,2014,Spring,8071
131081,Valentino,Luxury,2016,Resort,8072
420938,Missoni,Accessible Luxury,2015,Fall,8073
66679,Missoni,Accessible Luxury,2015,Pre-Fall,8074
727252,Balenciaga,Avant-garde,2014,Pre-Fall,8075
238981,Jean Paul Gaultier,Avant-garde,2005,Fall,8076
302867,Stella McCartney,Accessible Luxury,2017,Spring,8077
400836,Ralph Lauren,Accessible Luxury,2016,Pre-Fall,8078
873292,Stella McCartney,Accessible Luxury,2021,Pre-Fall,8079
265574,Balenciaga,Avant-garde,2022,Spring,8080
375033,Max Mara,Accessible Luxury,2017,Spring,8081
184103,Stella McCartney,Accessible Luxury,2014,Resort,8082
971675,Marni,Accessible Luxury,2023,Resort,8083
715395,Burberry,Accessible Luxury,2022,Resort,8084
339115,Rick Owens,Avant-garde,2021,Spring,8085
136104,Dries Van Noten,Avant-garde,2018,Fall,8086
43658,Chanel,Luxury,2009,Pre-Fall,8087
870662,Balenciaga,Avant-garde,2021,Resort,8088
145735,Stella McCartney,Accessible Luxury,2016,Pre-Fall,8089
1213078,Max Mara,Accessible Luxury,2017,Pre-Fall,8090
61704,Christian Dior,Luxury,2020,Resort,8091
624214,Versace,Luxury,2022,Pre-Fall,8092
89431,Giorgio Armani,Luxury,2022,Spring,8093
386001,Givenchy,Luxury,2022,Spring,8094
29618,Dolce & Gabbana,Luxury,2020,Spring,8095
80854,Giorgio Armani,Luxury,2020,Spring,8096
89985,Louis Vuitton,Luxury,2022,Fall,8097
112286,Fendi,Luxury,2019,Fall,8098
